DATA_YEAR,STATE_ABBR,STATE_NAME,BIAS_GROUP,BIAS_TYPE,SUM_VICTIM_COUNT
2002,NV,Nevada,Race_Other,Race,17
2002,NV,Nevada,Race_Anti-Hispanic,Race,8
2002,NV,Nevada,Race_Anti-Asian,Race,2
2002,NV,Nevada,Race_Anti-Jewish,Race,5
2002,NV,Nevada,Disability,Disability,1
2002,NV,Nevada,Race_Anti-American Indian,Race,1
2002,NY,New York,Gender,Gender,102
2002,NY,New York,Race_Anti-African American,Race,172
2002,NY,New York,Religion,Religion,108
2002,NY,New York,Race_Anti-Jewish,Race,316
2002,NY,New York,Race_Other,Race,126
2002,NY,New York,Race_Anti-Hispanic,Race,33
2002,NY,New York,Race_Anti-Asian,Race,6
2002,NY,New York,Disability,Disability,1
2002,OH,Ohio,Race_Anti-African American,Race,156
2002,OH,Ohio,Race_Other,Race,80
2002,OH,Ohio,Gender,Gender,37
2002,OH,Ohio,Race_Anti-Asian,Race,2
2002,OH,Ohio,Race_Anti-Hispanic,Race,26
2002,OH,Ohio,Religion,Religion,14
2002,OH,Ohio,Race_Anti-Jewish,Race,5
2002,OH,Ohio,Race_Anti-Arab,Race,6
2002,OH,Ohio,Disability,Disability,1
2002,OK,Oklahoma,Race_Anti-Hispanic,Race,2
2002,OK,Oklahoma,Gender,Gender,1
2002,OK,Oklahoma,Race_Other,Race,10
2002,OK,Oklahoma,Race_Anti-American Indian,Race,4
2002,OK,Oklahoma,Race_Anti-African American,Race,36
2002,OK,Oklahoma,Religion,Religion,5
2002,OK,Oklahoma,Race_Anti-Asian,Race,2
2002,OK,Oklahoma,Race_Anti-Jewish,Race,1
2002,OR,Oregon,Race_Anti-Asian,Race,4
2002,OR,Oregon,Race_Other,Race,9
2002,OR,Oregon,Race_Anti-Hispanic,Race,17
2002,OR,Oregon,Gender,Gender,28
2002,OR,Oregon,Race_Anti-African American,Race,17
2002,OR,Oregon,Race_Anti-Jewish,Race,6
2002,OR,Oregon,Religion,Religion,4
2002,PA,Pennsylvania,Race_Anti-African American,Race,60
2002,PA,Pennsylvania,Race_Other,Race,20
2002,PA,Pennsylvania,Gender,Gender,5
2002,PA,Pennsylvania,Race_Anti-Hispanic,Race,11
2002,PA,Pennsylvania,Race_Anti-Jewish,Race,13
2002,PA,Pennsylvania,Race_Anti-Asian,Race,3
2002,PA,Pennsylvania,Race_Anti-American Indian,Race,1
2002,PA,Pennsylvania,Religion,Religion,3
2002,RI,Rhode Island,Gender,Gender,23
2002,RI,Rhode Island,Race_Other,Race,6
2002,RI,Rhode Island,Race_Anti-Jewish,Race,6
2002,RI,Rhode Island,Race_Anti-African American,Race,6
2002,RI,Rhode Island,Religion,Religion,3
2002,SC,South Carolina,Race_Anti-African American,Race,28
2002,SC,South Carolina,Race_Anti-Hispanic,Race,3
2002,SC,South Carolina,Race_Other,Race,22
2002,SC,South Carolina,Religion,Religion,5
2002,SC,South Carolina,Disability,Disability,20
2002,SC,South Carolina,Gender,Gender,5
2002,SC,South Carolina,Race_Anti-Asian,Race,1
2002,SD,South Dakota,Race_Other,Race,2
2002,SD,South Dakota,Race_Anti-African American,Race,1
2002,SD,South Dakota,Gender,Gender,2
2002,SD,South Dakota,Religion,Religion,1
2002,TN,Tennessee,Religion,Religion,9
2002,TN,Tennessee,Race_Anti-African American,Race,66
2002,TN,Tennessee,Race_Anti-Hispanic,Race,10
2002,TN,Tennessee,Gender,Gender,34
2002,TN,Tennessee,Race_Anti-Asian,Race,3
2002,TN,Tennessee,Race_Other,Race,29
2002,TN,Tennessee,Disability,Disability,4
2002,TN,Tennessee,Race_Anti-Jewish,Race,1
2002,TN,Tennessee,Race_Anti-American Indian,Race,3
2002,TX,Texas,Race_Anti-Hispanic,Race,69
2002,TX,Texas,Race_Anti-Jewish,Race,22
2002,TX,Texas,Race_Anti-African American,Race,163
2002,TX,Texas,Race_Anti-Asian,Race,12
2002,TX,Texas,Gender,Gender,62
2002,TX,Texas,Religion,Religion,20
2002,TX,Texas,Race_Anti-Arab,Race,20
2002,TX,Texas,Race_Other,Race,89
2002,TX,Texas,Disability,Disability,2
2002,UT,Utah,Religion,Religion,11
2002,UT,Utah,Race_Other,Race,18
2002,UT,Utah,Race_Anti-African American,Race,11
2002,UT,Utah,Race_Anti-Hispanic,Race,9
2002,UT,Utah,Gender,Gender,12
2002,UT,Utah,Race_Anti-Asian,Race,1
2002,UT,Utah,Race_Anti-Jewish,Race,3
2002,UT,Utah,Race_Anti-American Indian,Race,2
2002,UT,Utah,Race_Anti-Arab,Race,1
2002,VA,Virginia,Race_Other,Race,119
2002,VA,Virginia,Race_Anti-African American,Race,121
2002,VA,Virginia,Race_Anti-Jewish,Race,19
2002,VA,Virginia,Religion,Religion,51
2002,VA,Virginia,Gender,Gender,48
2002,VA,Virginia,Race_Anti-Arab,Race,12
2002,VA,Virginia,Race_Anti-Hispanic,Race,7
2002,VA,Virginia,Race_Anti-Asian,Race,22
2002,VA,Virginia,Race_Anti-American Indian,Race,5
2002,VT,Vermont,Race_Other,Race,5
2002,VT,Vermont,Race_Anti-African American,Race,5
2002,VT,Vermont,Gender,Gender,9
2002,VT,Vermont,Religion,Religion,6
2002,VT,Vermont,Race_Anti-Jewish,Race,1
2002,WA,Washington,Race_Anti-African American,Race,81
2002,WA,Washington,Race_Other,Race,51
2002,WA,Washington,Religion,Religion,12
2002,WA,Washington,Disability,Disability,2
2002,WA,Washington,Race_Anti-American Indian,Race,3
2002,WA,Washington,Gender,Gender,48
2002,WA,Washington,Race_Anti-Asian,Race,7
2002,WA,Washington,Race_Anti-Hispanic,Race,6
2002,WA,Washington,Race_Anti-Jewish,Race,10
2002,WA,Washington,Race_Anti-Arab,Race,9
2002,WI,Wisconsin,Race_Anti-African American,Race,12
2002,WI,Wisconsin,Race_Anti-Hispanic,Race,2
2002,WI,Wisconsin,Gender,Gender,14
2002,WI,Wisconsin,Race_Other,Race,5
2002,WI,Wisconsin,Race_Anti-Asian,Race,10
2002,WI,Wisconsin,Race_Anti-Jewish,Race,2
2002,WV,West Virginia,Race_Anti-African American,Race,28
2002,WV,West Virginia,Race_Other,Race,17
2002,WV,West Virginia,Gender,Gender,5
2002,WV,West Virginia,Religion,Religion,4
2002,WV,West Virginia,Race_Anti-Jewish,Race,1
2002,WY,Wyoming,Race_Anti-Hispanic,Race,1
2002,WY,Wyoming,Race_Anti-African American,Race,3
2002,WY,Wyoming,Race_Anti-Jewish,Race,2
2003,AK,Alaska,Gender,Gender,4
2003,AK,Alaska,Race_Anti-American Indian,Race,6
2003,AK,Alaska,Race_Anti-Asian,Race,1
2003,AK,Alaska,Race_Anti-African American,Race,2
2003,AK,Alaska,Race_Other,Race,2
2003,AL,Alabama,Race_Anti-African American,Race,2
2003,AR,Arkansas,Race_Anti-African American,Race,46
2003,AR,Arkansas,Race_Other,Race,108
2003,AR,Arkansas,Race_Anti-Hispanic,Race,25
2003,AR,Arkansas,Disability,Disability,5
2003,AR,Arkansas,Gender,Gender,10
2003,AR,Arkansas,Religion,Religion,1
2003,AR,Arkansas,Race_Anti-American Indian,Race,3
2003,AR,Arkansas,Race_Anti-Jewish,Race,1
2003,AZ,Arizona,Race_Other,Race,85
2003,AZ,Arizona,Race_Anti-African American,Race,87
2003,AZ,Arizona,Race_Anti-American Indian,Race,3
2003,AZ,Arizona,Religion,Religion,32
2003,AZ,Arizona,Race_Anti-Jewish,Race,30
2003,AZ,Arizona,Race_Anti-Hispanic,Race,28
2003,AZ,Arizona,Gender,Gender,43
2003,AZ,Arizona,Disability,Disability,4
2003,CA,California,Race_Anti-Jewish,Race,174
2003,CA,California,Race_Anti-African American,Race,586
2003,CA,California,Race_Other,Race,338
2003,CA,California,Race_Anti-Asian,Race,82
2003,CA,California,Gender,Gender,399
2003,CA,California,Race_Anti-Hispanic,Race,142
2003,CA,California,Religion,Religion,69
2003,CA,California,Race_Anti-American Indian,Race,2
2003,CA,California,Disability,Disability,1
2003,CO,Colorado,Race_Anti-African American,Race,26
2003,CO,Colorado,Race_Anti-Hispanic,Race,30
2003,CO,Colorado,Gender,Gender,15
2003,CO,Colorado,Race_Other,Race,23
2003,CO,Colorado,Race_Anti-Jewish,Race,6
2003,CO,Colorado,Race_Anti-American Indian,Race,3
2003,CO,Colorado,Religion,Religion,6
2003,CO,Colorado,Disability,Disability,2
2003,CT,Connecticut,Race_Anti-Hispanic,Race,10
2003,CT,Connecticut,Religion,Religion,8
2003,CT,Connecticut,Race_Other,Race,24
2003,CT,Connecticut,Gender,Gender,29
2003,CT,Connecticut,Race_Anti-African American,Race,103
2003,CT,Connecticut,Race_Anti-Jewish,Race,35
2003,CT,Connecticut,Race_Anti-Asian,Race,6
2003,CT,Connecticut,Disability,Disability,1
2003,DC,District of Columbia,Race_Other,Race,8
2003,DC,District of Columbia,Race_Anti-Jewish,Race,2
2003,DC,District of Columbia,Gender,Gender,21
2003,DC,District of Columbia,Race_Anti-African American,Race,3
2003,DC,District of Columbia,Race_Anti-Hispanic,Race,1
2003,DE,Delaware,Race_Anti-African American,Race,9
2003,DE,Delaware,Race_Anti-Hispanic,Race,2
2003,DE,Delaware,Race_Anti-Asian,Race,1
2003,DE,Delaware,Gender,Gender,7
2003,DE,Delaware,Race_Other,Race,3
2003,DE,Delaware,Religion,Religion,2
2003,FL,Florida,Race_Anti-African American,Race,77
2003,FL,Florida,Race_Other,Race,108
2003,FL,Florida,Race_Anti-Jewish,Race,23
2003,FL,Florida,Race_Anti-Asian,Race,3
2003,FL,Florida,Religion,Religion,13
2003,FL,Florida,Gender,Gender,57
2003,GA,Georgia,Race_Anti-African American,Race,13
2003,GA,Georgia,Gender,Gender,3
2003,GA,Georgia,Race_Other,Race,3
2003,GA,Georgia,Race_Anti-Jewish,Race,3
2003,GA,Georgia,Race_Anti-American Indian,Race,3
2003,GA,Georgia,Race_Anti-Hispanic,Race,3
2003,IA,Iowa,Race_Other,Race,11
2003,IA,Iowa,Gender,Gender,15
2003,IA,Iowa,Race_Anti-African American,Race,29
2003,IA,Iowa,Religion,Religion,3
2003,IA,Iowa,Race_Anti-Asian,Race,1
2003,IA,Iowa,Race_Anti-Hispanic,Race,3
2003,IA,Iowa,Race_Anti-Jewish,Race,3
2003,ID,Idaho,Race_Anti-African American,Race,7
2003,ID,Idaho,Race_Other,Race,8
2003,ID,Idaho,Gender,Gender,1
2003,ID,Idaho,Race_Anti-Asian,Race,2
2003,ID,Idaho,Race_Anti-Jewish,Race,3
2003,ID,Idaho,Race_Anti-Hispanic,Race,2
2003,ID,Idaho,Disability,Disability,2
2003,IL,Illinois,Race_Anti-African American,Race,117
2003,IL,Illinois,Race_Other,Race,63
2003,IL,Illinois,Gender,Gender,37
2003,IL,Illinois,Race_Anti-Jewish,Race,35
2003,IL,Illinois,Race_Anti-Asian,Race,11
2003,IL,Illinois,Religion,Religion,7
2003,IL,Illinois,Race_Anti-Hispanic,Race,11
2003,IL,Illinois,Disability,Disability,3
2003,IN,Indiana,Gender,Gender,41
2003,IN,Indiana,Race_Other,Race,9
2003,IN,Indiana,Race_Anti-African American,Race,31
2003,IN,Indiana,Religion,Religion,15
2003,IN,Indiana,Race_Anti-Asian,Race,4
2003,IN,Indiana,Race_Anti-Hispanic,Race,12
2003,IN,Indiana,Race_Anti-Jewish,Race,2
2003,KS,Kansas,Race_Anti-African American,Race,21
2003,KS,Kansas,Race_Anti-Hispanic,Race,8
2003,KS,Kansas,Race_Other,Race,17
2003,KS,Kansas,Gender,Gender,9
2003,KS,Kansas,Race_Anti-Jewish,Race,3
2003,KS,Kansas,Religion,Religion,1
2003,KY,Kentucky,Religion,Religion,3
2003,KY,Kentucky,Race_Anti-African American,Race,53
2003,KY,Kentucky,Race_Other,Race,19
2003,KY,Kentucky,Race_Anti-American Indian,Race,1
2003,KY,Kentucky,Gender,Gender,18
2003,KY,Kentucky,Race_Anti-Hispanic,Race,3
2003,KY,Kentucky,Race_Anti-Asian,Race,3
2003,LA,Louisiana,Race_Other,Race,3
2003,LA,Louisiana,Gender,Gender,3
2003,LA,Louisiana,Race_Anti-African American,Race,1
2003,MA,Massachusetts,Race_Anti-African American,Race,131
2003,MA,Massachusetts,Gender,Gender,83
2003,MA,Massachusetts,Race_Anti-Hispanic,Race,36
2003,MA,Massachusetts,Race_Other,Race,91
2003,MA,Massachusetts,Religion,Religion,23
2003,MA,Massachusetts,Race_Anti-Jewish,Race,57
2003,MA,Massachusetts,Race_Anti-Asian,Race,40
2003,MA,Massachusetts,Race_Anti-American Indian,Race,18
2003,MA,Massachusetts,Race_Anti-Arab,Race,8
2003,MD,Maryland,Race_Anti-African American,Race,158
2003,MD,Maryland,Race_Anti-Asian,Race,8
2003,MD,Maryland,Race_Anti-Hispanic,Race,7
2003,MD,Maryland,Race_Anti-Jewish,Race,45
2003,MD,Maryland,Race_Other,Race,28
2003,MD,Maryland,Religion,Religion,11
2003,MD,Maryland,Gender,Gender,22
2003,MD,Maryland,Race_Anti-American Indian,Race,2
2003,ME,Maine,Gender,Gender,31
2003,ME,Maine,Race_Anti-African American,Race,43
2003,ME,Maine,Race_Anti-Jewish,Race,12
2003,ME,Maine,Race_Anti-Asian,Race,4
2003,ME,Maine,Race_Anti-Hispanic,Race,6
2003,ME,Maine,Race_Anti-American Indian,Race,2
2003,ME,Maine,Religion,Religion,2
2003,ME,Maine,Race_Other,Race,6
2003,MI,Michigan,Race_Anti-African American,Race,201
2003,MI,Michigan,Race_Anti-American Indian,Race,2
2003,MI,Michigan,Race_Anti-Hispanic,Race,29
2003,MI,Michigan,Gender,Gender,46
2003,MI,Michigan,Race_Other,Race,155
2003,MI,Michigan,Religion,Religion,40
2003,MI,Michigan,Race_Anti-Jewish,Race,14
2003,MI,Michigan,Race_Anti-Asian,Race,6
2003,MN,Minnesota,Race_Anti-African American,Race,117
2003,MN,Minnesota,Race_Other,Race,37
2003,MN,Minnesota,Religion,Religion,11
2003,MN,Minnesota,Race_Anti-Asian,Race,30
2003,MN,Minnesota,Race_Anti-American Indian,Race,4
2003,MN,Minnesota,Gender,Gender,43
2003,MN,Minnesota,Race_Anti-Jewish,Race,14
2003,MN,Minnesota,Race_Anti-Hispanic,Race,1
2003,MO,Missouri,Race_Anti-African American,Race,38
2003,MO,Missouri,Gender,Gender,5
2003,MO,Missouri,Religion,Religion,6
2003,MO,Missouri,Race_Anti-Hispanic,Race,1
2003,MO,Missouri,Race_Other,Race,23
2003,MS,Mississippi,Race_Anti-Jewish,Race,1
2003,MT,Montana,Race_Anti-African American,Race,3
2003,MT,Montana,Gender,Gender,2
2003,MT,Montana,Race_Other,Race,1
2003,NB,Nebraska,Gender,Gender,5
2003,NB,Nebraska,Race_Anti-African American,Race,17
2003,NB,Nebraska,Race_Anti-Asian,Race,3
2003,NB,Nebraska,Race_Anti-American Indian,Race,1
2003,NB,Nebraska,Race_Anti-Hispanic,Race,4
2003,NB,Nebraska,Race_Other,Race,14
2003,NB,Nebraska,Religion,Religion,4
2003,NB,Nebraska,Race_Anti-Jewish,Race,3
2003,NC,North Carolina,Race_Anti-African American,Race,50
2003,NC,North Carolina,Race_Other,Race,39
2003,NC,North Carolina,Race_Anti-Hispanic,Race,6
2003,NC,North Carolina,Gender,Gender,13
2003,NC,North Carolina,Race_Anti-Jewish,Race,4
2003,ND,North Dakota,Race_Anti-American Indian,Race,6
2003,ND,North Dakota,Race_Anti-African American,Race,2
2003,ND,North Dakota,Gender,Gender,2
2003,ND,North Dakota,Race_Other,Race,1
2003,ND,North Dakota,Religion,Religion,1
2003,NH,New Hampshire,Race_Anti-African American,Race,15
2003,NH,New Hampshire,Race_Anti-Asian,Race,1
2003,NH,New Hampshire,Religion,Religion,2
2003,NH,New Hampshire,Race_Anti-Jewish,Race,8
2003,NH,New Hampshire,Gender,Gender,14
2003,NH,New Hampshire,Race_Other,Race,4
2003,NJ,New Jersey,Race_Anti-African American,Race,215
2003,NJ,New Jersey,Race_Other,Race,83
2003,NJ,New Jersey,Gender,Gender,49
2003,NJ,New Jersey,Race_Anti-Jewish,Race,202
2003,NJ,New Jersey,Race_Anti-Asian,Race,14
2003,NJ,New Jersey,Religion,Religion,44
2003,NJ,New Jersey,Race_Anti-Hispanic,Race,33
2003,NM,New Mexico,Race_Anti-American Indian,Race,1
2003,NM,New Mexico,Race_Other,Race,4
2003,NM,New Mexico,Race_Anti-African American,Race,3
2003,NM,New Mexico,Gender,Gender,2
2003,NM,New Mexico,Race_Anti-Jewish,Race,1
2003,NM,New Mexico,Religion,Religion,1
2003,NV,Nevada,Race_Other,Race,24
2003,NV,Nevada,Gender,Gender,16
2003,NV,Nevada,Race_Anti-African American,Race,45
2003,NV,Nevada,Race_Anti-Hispanic,Race,19
2003,NV,Nevada,Race_Anti-Jewish,Race,7
2003,NV,Nevada,Religion,Religion,4
2003,NV,Nevada,Race_Anti-Asian,Race,5
2003,NY,New York,Gender,Gender,74
2003,NY,New York,Race_Anti-African American,Race,140
2003,NY,New York,Race_Other,Race,111
2003,NY,New York,Race_Anti-Jewish,Race,228
2003,NY,New York,Religion,Religion,49
2003,NY,New York,Race_Anti-Hispanic,Race,28
2003,NY,New York,Race_Anti-Asian,Race,12
2003,NY,New York,Race_Anti-American Indian,Race,1
2003,OH,Ohio,Race_Other,Race,76
2003,OH,Ohio,Race_Anti-African American,Race,126
2003,OH,Ohio,Gender,Gender,36
2003,OH,Ohio,Race_Anti-Jewish,Race,8
2003,OH,Ohio,Race_Anti-Hispanic,Race,19
2003,OH,Ohio,Religion,Religion,14
2003,OH,Ohio,Disability,Disability,3
2003,OH,Ohio,Race_Anti-Asian,Race,2
2003,OK,Oklahoma,Race_Anti-African American,Race,24
2003,OK,Oklahoma,Race_Other,Race,14
2003,OK,Oklahoma,Race_Anti-Jewish,Race,3
2003,OK,Oklahoma,Race_Anti-Asian,Race,1
2003,OK,Oklahoma,Gender,Gender,1
2003,OK,Oklahoma,Race_Anti-Hispanic,Race,3
2003,OK,Oklahoma,Race_Anti-American Indian,Race,3
2003,OR,Oregon,Race_Anti-African American,Race,30
2003,OR,Oregon,Race_Anti-Asian,Race,8
2003,OR,Oregon,Race_Other,Race,22
2003,OR,Oregon,Race_Anti-Jewish,Race,3
2003,OR,Oregon,Race_Anti-American Indian,Race,2
2003,OR,Oregon,Race_Anti-Hispanic,Race,5
2003,OR,Oregon,Gender,Gender,38
2003,OR,Oregon,Religion,Religion,3
2003,OR,Oregon,Disability,Disability,1
2003,PA,Pennsylvania,Race_Anti-Jewish,Race,17
2003,PA,Pennsylvania,Race_Anti-Hispanic,Race,2
2003,PA,Pennsylvania,Race_Anti-African American,Race,80
2003,PA,Pennsylvania,Gender,Gender,21
2003,PA,Pennsylvania,Race_Other,Race,22
2003,PA,Pennsylvania,Race_Anti-Asian,Race,3
2003,PA,Pennsylvania,Religion,Religion,2
2003,RI,Rhode Island,Gender,Gender,23
2003,RI,Rhode Island,Race_Anti-African American,Race,11
2003,RI,Rhode Island,Race_Other,Race,9
2003,RI,Rhode Island,Race_Anti-Asian,Race,6
2003,RI,Rhode Island,Religion,Religion,2
2003,RI,Rhode Island,Race_Anti-Jewish,Race,4
2003,SC,South Carolina,Race_Anti-African American,Race,26
2003,SC,South Carolina,Disability,Disability,20
2003,SC,South Carolina,Race_Other,Race,16
2003,SC,South Carolina,Race_Anti-Jewish,Race,1
2003,SC,South Carolina,Race_Anti-American Indian,Race,2
2003,SC,South Carolina,Race_Anti-Hispanic,Race,9
2003,SC,South Carolina,Gender,Gender,6
2003,SC,South Carolina,Race_Anti-Asian,Race,2
2003,SC,South Carolina,Religion,Religion,2
2003,SD,South Dakota,Race_Other,Race,8
2003,SD,South Dakota,Race_Anti-African American,Race,2
2003,SD,South Dakota,Gender,Gender,3
2003,SD,South Dakota,Race_Anti-American Indian,Race,2
2003,TN,Tennessee,Race_Anti-Hispanic,Race,22
2003,TN,Tennessee,Race_Anti-African American,Race,81
2003,TN,Tennessee,Race_Anti-American Indian,Race,5
2003,TN,Tennessee,Race_Other,Race,74
2003,TN,Tennessee,Race_Anti-Jewish,Race,8
2003,TN,Tennessee,Gender,Gender,29
2003,TN,Tennessee,Religion,Religion,10
2003,TN,Tennessee,Race_Anti-Asian,Race,7
2003,TN,Tennessee,Disability,Disability,4
2003,TX,Texas,Race_Anti-African American,Race,139
2003,TX,Texas,Race_Other,Race,54
2003,TX,Texas,Race_Anti-Arab,Race,1
2003,TX,Texas,Race_Anti-Asian,Race,9
2003,TX,Texas,Gender,Gender,68
2003,TX,Texas,Religion,Religion,12
2003,TX,Texas,Race_Anti-Jewish,Race,22
2003,TX,Texas,Race_Anti-Hispanic,Race,29
2003,UT,Utah,Race_Other,Race,27
2003,UT,Utah,Race_Anti-Hispanic,Race,12
2003,UT,Utah,Race_Anti-African American,Race,15
2003,UT,Utah,Gender,Gender,9
2003,UT,Utah,Religion,Religion,13
2003,UT,Utah,Race_Anti-Arab,Race,2
2003,UT,Utah,Race_Anti-Jewish,Race,1
2003,VA,Virginia,Race_Anti-Hispanic,Race,22
2003,VA,Virginia,Race_Anti-African American,Race,128
2003,VA,Virginia,Gender,Gender,40
2003,VA,Virginia,Race_Other,Race,102
2003,VA,Virginia,Race_Anti-American Indian,Race,2
2003,VA,Virginia,Religion,Religion,28
2003,VA,Virginia,Race_Anti-Jewish,Race,22
2003,VA,Virginia,Race_Anti-Arab,Race,5
2003,VA,Virginia,Race_Anti-Asian,Race,6
2003,VA,Virginia,Disability,Disability,3
2003,VT,Vermont,Race_Anti-Jewish,Race,2
2003,VT,Vermont,Race_Other,Race,13
2003,VT,Vermont,Gender,Gender,7
2003,VT,Vermont,Race_Anti-African American,Race,8
2003,VT,Vermont,Race_Anti-Asian,Race,1
2003,VT,Vermont,Religion,Religion,2
2003,VT,Vermont,Race_Anti-Hispanic,Race,1
2003,WA,Washington,Race_Anti-Hispanic,Race,26
2003,WA,Washington,Race_Anti-African American,Race,86
2003,WA,Washington,Gender,Gender,72
2003,WA,Washington,Race_Anti-Asian,Race,11
2003,WA,Washington,Race_Anti-American Indian,Race,6
2003,WA,Washington,Race_Other,Race,62
2003,WA,Washington,Race_Anti-Jewish,Race,14
2003,WA,Washington,Religion,Religion,11
2003,WA,Washington,Disability,Disability,7
2003,WI,Wisconsin,Race_Anti-African American,Race,17
2003,WI,Wisconsin,Race_Anti-Hispanic,Race,2
2003,WI,Wisconsin,Race_Anti-Asian,Race,2
2003,WI,Wisconsin,Gender,Gender,11
2003,WI,Wisconsin,Race_Other,Race,8
2003,WI,Wisconsin,Race_Anti-American Indian,Race,1
2003,WI,Wisconsin,Race_Anti-Jewish,Race,2
2003,WI,Wisconsin,Religion,Religion,1
2003,WV,West Virginia,Religion,Religion,3
2003,WV,West Virginia,Race_Anti-African American,Race,12
2003,WV,West Virginia,Gender,Gender,9
2003,WV,West Virginia,Race_Other,Race,9
2003,WV,West Virginia,Race_Anti-Jewish,Race,1
2003,WV,West Virginia,Race_Anti-Hispanic,Race,1
2003,WY,Wyoming,Gender,Gender,1
2003,WY,Wyoming,Race_Anti-Hispanic,Race,1
2003,WY,Wyoming,Race_Anti-African American,Race,3
2003,WY,Wyoming,Race_Anti-Jewish,Race,6
2003,WY,Wyoming,Race_Other,Race,2
2004,AK,Alaska,Race_Anti-American Indian,Race,1
2004,AK,Alaska,Race_Anti-African American,Race,9
2004,AK,Alaska,Race_Anti-Asian,Race,1
2004,AK,Alaska,Race_Anti-Hispanic,Race,1
2004,AL,Alabama,Race_Anti-African American,Race,5
2004,AR,Arkansas,Race_Other,Race,44
2004,AR,Arkansas,Race_Anti-African American,Race,32
2004,AR,Arkansas,Religion,Religion,2
2004,AR,Arkansas,Race_Anti-American Indian,Race,3
2004,AR,Arkansas,Gender,Gender,4
2004,AR,Arkansas,Disability,Disability,1
2004,AR,Arkansas,Race_Anti-Asian,Race,2
2004,AR,Arkansas,Race_Anti-Jewish,Race,3
2004,AR,Arkansas,Race_Anti-Hispanic,Race,1
2004,AZ,Arizona,Race_Anti-African American,Race,92
2004,AZ,Arizona,Race_Anti-Hispanic,Race,30
2004,AZ,Arizona,Race_Anti-American Indian,Race,2
2004,AZ,Arizona,Race_Anti-Jewish,Race,37
2004,AZ,Arizona,Gender,Gender,51
2004,AZ,Arizona,Race_Other,Race,59
2004,AZ,Arizona,Religion,Religion,29
2004,AZ,Arizona,Race_Anti-Asian,Race,6
2004,AZ,Arizona,Disability,Disability,1
2004,CA,California,Race_Anti-African American,Race,613
2004,CA,California,Race_Other,Race,267
2004,CA,California,Religion,Religion,74
2004,CA,California,Race_Anti-Asian,Race,91
2004,CA,California,Gender,Gender,328
2004,CA,California,Race_Anti-Hispanic,Race,194
2004,CA,California,Race_Anti-American Indian,Race,5
2004,CA,California,Race_Anti-Jewish,Race,176
2004,CA,California,Disability,Disability,4
2004,CO,Colorado,Race_Anti-African American,Race,31
2004,CO,Colorado,Race_Other,Race,4
2004,CO,Colorado,Race_Anti-Asian,Race,7
2004,CO,Colorado,Race_Anti-Hispanic,Race,16
2004,CO,Colorado,Religion,Religion,7
2004,CO,Colorado,Race_Anti-Jewish,Race,8
2004,CO,Colorado,Gender,Gender,3
2004,CO,Colorado,Race_Anti-American Indian,Race,2
2004,CT,Connecticut,Race_Other,Race,24
2004,CT,Connecticut,Race_Anti-African American,Race,66
2004,CT,Connecticut,Race_Anti-Hispanic,Race,13
2004,CT,Connecticut,Gender,Gender,31
2004,CT,Connecticut,Race_Anti-Jewish,Race,31
2004,CT,Connecticut,Religion,Religion,4
2004,CT,Connecticut,Race_Anti-American Indian,Race,1
2004,CT,Connecticut,Race_Anti-Asian,Race,2
2004,DC,District of Columbia,Gender,Gender,33
2004,DC,District of Columbia,Race_Anti-Hispanic,Race,3
2004,DC,District of Columbia,Race_Other,Race,11
2004,DC,District of Columbia,Race_Anti-African American,Race,7
2004,DC,District of Columbia,Race_Anti-Asian,Race,2
2004,DC,District of Columbia,Race_Anti-Jewish,Race,2
2004,DE,Delaware,Gender,Gender,10
2004,DE,Delaware,Race_Other,Race,4
2004,DE,Delaware,Race_Anti-African American,Race,39
